,X,Y,Type,Estimate
216,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q84__Years_using_drip_irrigation__continuous,LIN,0.5994872641572857
217,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q1__Altitude__continuous,LIN,-0.5974051517188904
218,Q7__name_of_village_touba_ndiaye__binary_nominal__18,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5962904114026119
219,Q82__irrigation_surface__binary_nominal__3,Q5__Age__continuous,LIN,0.5955507981013346
220,Q7__name_of_village_ndindy__binary_nominal__13,Q6__Arrondissement_99__binary_nominal__4,LIN,0.593417066685395
221,Q81__Sow_weather_self__binary_nominal__2,Q1__Altitude__continuous,LIN,0.5918276647665204
222,Q69__Use_pesticide_or_herbicide__binary__1,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,0.5907455208020799
223,Q7__name_of_village_beer__binary_nominal__1,Q1__Altitude__continuous,LIN,-0.589412783218931
224,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q82__irrigation_surface__binary_nominal__3,LIN,-0.5849409371631262
225,Q86__Sex_male__binary__1,Q0__Education_years__continuous,LIN,0.5829969054139107
226,Q74__Practice_crop_rotation__binary_nominal__1,Q95__Dislike_not_knowing_future__ordinal,LIN,0.5820488024742857
227,Q7__name_of_village_thionakh__binary_nominal__17,Q69__Use_pesticide_or_herbicide__binary__1,LIN,-0.5810638009603409
228,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5804130086975338
229,Q67__Fertilizer_Manure__binary_nominal__2,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5799794804281935
230,Q74__Practice_manuring__binary_nominal__2,Q69__Use_pesticide_or_herbicide__binary__1,LIN,-0.5797563431485813
231,Q82__Irrigation_drip__binary_nominal__1,Q1__Altitude__continuous,LIN,-0.5772207837693267
232,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5754621622867777
233,Q7__name_of_village_thionakh__binary_nominal__17,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,-0.5705447032556082
234,Q7__name_of_village_thionakh__binary_nominal__17,Q74__Practice_crop_rotation__binary_nominal__1,LIN,-0.5694710120299447
235,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.5674642551580462
236,Q82__Irrigation_drip__binary_nominal__1,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5650665867439039
237,Q7__name_of_village_golom__binary_nominal__5,Q6__Arrondissement_4__binary_nominal__2,LIN,0.5634406493593297
238,Q88__Own_business_income_source__binary_nominal__2,Q0__AGR_PROD__continuous,LIN,-0.5616802281755058
239,Q65__Variety_Local__binary_nominal__2,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,LIN,-0.5590683633671879
240,Q69__Use_pesticide_or_herbicide__binary__1,Q67__Fertilizer_Manure__binary_nominal__2,LIN,-0.555319406125556
241,Q7__name_of_village_notto__binary_nominal__15,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.5539369276475694
242,Q6__Arrondissement_6__binary_nominal__3,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5525839885592663
243,Q6__Arrondissement_4__binary_nominal__2,Q1__Altitude__continuous,LIN,-0.5520103949464351
244,Q74__Practice_crop_rotation__binary_nominal__1,Q0__AGR_PROD__continuous,LIN,-0.5516772061333234
245,Q7__name_of_village_darou_sarr__binary_nominal__3,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.5505157926112593
246,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q84__Years_using_drip_irrigation__continuous,LIN,-0.5494518191957515
247,Q6__Arrondissement_99__binary_nominal__4,Q0__AGR_PROD__continuous,LIN,0.5471427606052001
248,Q82__Irrigation_drip__binary_nominal__1,Q87__Household_size__continuous,LIN,0.5460744706727131
249,Q85__Group_3__binary_nominal__3,Q84__Years_using_drip_irrigation__continuous,LIN,0.5459396984440102
250,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q93__Trust_most_people__ordinal,LIN,-0.5447562718839735
251,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,0.5392988581408759
252,Q65__Variety_Local__binary_nominal__2,Q66__Seedlings_Bought_neighbor__binary_nominal__1,LIN,0.5386829002267198
253,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,0.5383364996750197
254,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q84__Years_using_drip_irrigation__continuous,LIN,0.538278518558616
255,Q74__Practice_crop_rotation__binary_nominal__1,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.5381550777457011
256,Q65__Variety_Imported__binary_nominal__1,Q66__Seedlings_Selfprepared__binary_nominal__3,LIN,0.5346184060248979
257,Q74__Practice_crop_rotation__binary_nominal__1,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.534344959901694
258,Q82__irrigation_surface__binary_nominal__3,Q6__Arrondissement_4__binary_nominal__2,LIN,0.5341276236206842
259,Q67__Fertilizer_Manure__binary_nominal__2,Q1__Altitude__continuous,LIN,-0.5285542144267827
260,Q65__Variety_Local__binary_nominal__2,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,0.5261282412875691
261,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q95__Dislike_not_knowing_future__ordinal,LIN,0.524438071785158
262,Q64__Seed_source_Selfprepared__binary_nominal__3,Q0__AGR_PROD__continuous,LIN,-0.5220967792235459
263,Q74__Practice_crop_rotation__binary_nominal__1,Q1__Altitude__continuous,LIN,0.5203528523790483
264,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.5173868049258457
265,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.5153236210839021
266,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q0__Education_years__continuous,LIN,0.5150994557460016
267,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q0__Education_years__continuous,LIN,0.5133562703753225
268,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.5124993752537893
269,Q81__Sow_weather_self__binary_nominal__2,Q0__Education_years__continuous,LIN,0.512150858354973
270,Q80__Plow_weather_self__binary_nominal__2,Q0__Education_years__continuous,LIN,0.5116665998390125
271,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q1__Altitude__continuous,LIN,-0.5109973753237532
272,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.5092305628144392
273,Q80__Plow_weather_self__binary_nominal__2,Q1__Altitude__continuous,LIN,0.5032168130781819
274,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q89__Secondary_education__binary_nominal__3,LIN,0.5020373136515924
275,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.5014979404466092
276,Q67__Fertilizer_Chemical__binary_nominal__1,Q1__Altitude__continuous,LIN,0.5009827201055275
277,Q89__Other_education__binary_nominal__1,Q1__Altitude__continuous,LIN,0.49882950677475174
278,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.49815308975048717
279,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.49683115519972226
280,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.4963294684688724
281,Q7__name_of_village_notto__binary_nominal__15,Q84__Years_using_drip_irrigation__continuous,LIN,-0.4959280839037404
282,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q93__Trust_most_people__ordinal,LIN,0.49466390478909655
283,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q95__Dislike_not_knowing_future__ordinal,LIN,0.49186643737687225
284,Q80__Plow_weather_self__binary_nominal__2,Q84__Years_using_drip_irrigation__continuous,LIN,0.48819563336317373
285,Q85__Group_1__binary_nominal__1,Q5__Age__continuous,LIN,0.4878620717279156
286,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q93__Trust_most_people__ordinal,LIN,-0.48739101865056494
287,Q7__name_of_village_touba_ndiaye__binary_nominal__18,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4865875743757823
288,Q6__Arrondissement_3__binary_nominal__1,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4862356233439208
289,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4862356233439208
290,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q6__Arrondissement_3__binary_nominal__1,LIN,0.48545661219925007
291,Q78__Names_of_organizations_ANIDA__binary_nominal__2,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,0.4842265580284333
292,Q77__Info_source_Govt__binary_nominal__4,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,0.4842265580284333
293,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,0.48288515255753395
294,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q1__Altitude__continuous,LIN,0.48237900998548106
295,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q95__Dislike_not_knowing_future__ordinal,LIN,0.4820825342394127
296,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.48163406097695166
297,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.48058885948957086
298,Q67__Fertilizer_Chemical__binary_nominal__1,Q95__Dislike_not_knowing_future__ordinal,LIN,0.4791040866682695
299,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q0__Education_years__continuous,LIN,-0.47797138190399274
300,Q7__name_of_village_keur_ale_gaye__binary_nominal__8,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4774373627298729
301,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q0__Education_years__continuous,LIN,-0.47439525058490173
302,Q6__Arrondissement_6__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.474029160119024
303,Q66__Seedlings_No__binary_nominal__2,Q65__Variety_Local__binary_nominal__2,LIN,0.4724559792778688
304,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q84__Years_using_drip_irrigation__continuous,LIN,0.46929947181454984
305,Q82__Irrigation_drip__binary_nominal__1,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.46918278288387677
306,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q1__Altitude__continuous,LIN,-0.4683429143746262
307,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.46797954501651984
308,Q81__Sow_weather_self__binary_nominal__2,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.4668300310542203
309,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.4666243474017773
310,Q65__Variety_Imported__binary_nominal__1,Q66__Seedlings_Bought_neighbor__binary_nominal__1,LIN,-0.4664847289269979
311,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.4662277723354326
312,Q80__Plow_weather_self__binary_nominal__2,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.46575433254838555
313,Q6__Arrondissement_4__binary_nominal__2,Q0__AGR_PROD__continuous,LIN,-0.4654730749632167
314,Q69__Use_pesticide_or_herbicide__binary__1,Q95__Dislike_not_knowing_future__ordinal,LIN,0.46447178736776545
315,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.4634649402295478
316,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4634647349237708
317,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q84__Years_using_drip_irrigation__continuous,LIN,-0.4633938371092719
318,Q7__name_of_village_beer__binary_nominal__1,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.46304187791363605
319,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.46289547546953014
320,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,Q7__name_of_village_notto__binary_nominal__15,LIN,0.4598396418145658
321,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.4596682378463377
322,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.45943584148643907
323,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.4583123829850077
324,Q77__Info_source_Govt__binary_nominal__4,Q7__name_of_village_darou_sarr__binary_nominal__3,LIN,0.45801475375523065
325,Q78__Names_of_organizations_ANIDA__binary_nominal__2,Q7__name_of_village_darou_sarr__binary_nominal__3,LIN,0.45801475375523065
326,Q6__Arrondissement_6__binary_nominal__3,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4573273272495018
327,Q7__name_of_village_beer__binary_nominal__1,Q84__Years_using_drip_irrigation__continuous,LIN,-0.45629388395950576
328,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.454489837953403
329,Q65__Variety_Imported__binary_nominal__1,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,-0.45424742315557814
330,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,LIN,0.4539624056416616
331,Q82__Irrigation_drip__binary_nominal__1,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.45259037603483465
332,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4523008169354303
333,Q7__name_of_village_darou_sarr__binary_nominal__3,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.4506307338110872
334,Q66__Seedlings_Selfprepared__binary_nominal__3,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,-0.4502345852614416
335,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.44911141854150116
336,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.44843998961078363
337,Q6__Arrondissement_3__binary_nominal__1,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.44843998961078363
338,Q82__irrigation_surface__binary_nominal__3,Q0__Education_years__continuous,LIN,-0.4451700805514564
339,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.44290220633352834
340,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q72__Sold_VEG_Local_trader__binary_nominal__1,LIN,0.44206432613591734
341,Q88__Own_business_income_source_Transfers_from_migrants_income_source__binary_nominal__5,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.44058913011582845
342,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q80__Plow_weather_self__binary_nominal__2,LIN,0.4362554487545403
343,Q7__name_of_village_darou_sarr__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.4360244617007532
344,Q82__irrigation_surface__binary_nominal__3,Q0__Hope_total__continuous,LIN,-0.43304410911318103
345,Q7__name_of_village_golom__binary_nominal__5,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.4326418080583206
346,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,LIN,0.4323451912923134
347,Q66__Seedlings_Selfprepared__binary_nominal__3,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,0.43067672901210047
348,Q7__name_of_village_ndeuye__binary_nominal__11,Q87__Household_size__continuous,LIN,-0.42823363813625376
349,Q69__Use_pesticide_or_herbicide__binary__1,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.42783001114110264
350,Q6__Arrondissement_6__binary_nominal__3,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.42594387555019897
351,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q0__Education_years__continuous,LIN,-0.4259432806187482
352,Q6__Arrondissement_6__binary_nominal__3,Q0__AGR_PROD__continuous,LIN,0.42594237101839244
353,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.4258648886472078
354,Q92__Current_loan_amount_XOF__continuous,Q84__Years_using_drip_irrigation__continuous,LIN,0.42536346877010095
355,Q89__Secondary_education__binary_nominal__3,Q4__HasPhoneNumber__binary__1,LIN,-0.42285458083755856
356,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q1__Altitude__continuous,LIN,-0.42146836579885216
357,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,LIN,-0.42048356626720534
358,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q84__Years_using_drip_irrigation__continuous,LIN,0.419609451870425
359,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,Q6__Arrondissement_4__binary_nominal__2,LIN,-0.41861573435197647
360,Q6__Arrondissement_6__binary_nominal__3,Q88__Own_business_income_source__binary_nominal__2,LIN,-0.41846128139385536
361,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q0__Education_years__continuous,LIN,0.41739940695928296
362,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q0__Has_Education_Yes_No__binary__1,LIN,0.41626291415875466
363,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,Q6__Arrondissement_99__binary_nominal__4,LIN,-0.41376089102921576
